3.302	-3.724	1.247	-2.82	-1.271	125.471	
3.322	-3.757	1.271	-2.826	-1.222	127.612	
3.342	-3.788	1.296	-2.832	-1.171	129.829	
3.362	-3.818	1.323	-2.838	-1.12	132.122	
3.382	-3.847	1.35	-2.843	-1.07	134.492	
3.402	-3.874	1.377	-2.848	-1.021	136.937	
3.422	-3.9	1.406	-2.853	-0.975	139.453	
3.442	-3.924	1.436	-2.858	-0.933	142.036	
3.462	-3.946	1.466	-2.862	-0.897	144.677	
3.482	-3.967	1.497	-2.867	-0.868	147.368	
3.502	-3.987	1.529	-2.846	-0.84	150.095	
3.522	-4.004	1.561	-2.746	-0.801	152.776	
3.542	-4.019	1.592	-2.646	-0.773	155.368	
3.562	-4.032	1.623	-2.546	-0.755	157.856	
3.582	-4.044	1.653	-2.446	-0.745	160.228	
3.602	-4.054	1.683	-2.346	-0.742	162.473	
3.622	-4.063	1.712	-2.245	-0.744	164.583	
3.642	-4.07	1.741	-2.145	-0.751	166.552	
3.662	-4.076	1.768	-2.045	-0.759	168.374	
3.682	-4.081	1.796	-1.945	-0.769	170.049	
3.702	-4.086	1.822	-1.845	-0.779	171.574	
3.722	-4.089	1.848	-1.745	-0.788	172.951	
3.742	-4.092	1.872	-1.644	-0.794	174.181	
3.762	-4.094	1.896	-1.544	-0.798	175.269	
3.782	-4.096	1.919	-1.444	-0.797	176.218	
3.802	-4.097	1.941	-1.344	-0.791	177.036	
3.822	-4.098	1.962	-1.243	-0.78	177.73	
3.842	-4.099	1.981	-1.143	-0.762	178.306	
3.862	-4.099	2	-1.042	-0.737	178.776	
3.882	-4.1	2.017	-0.942	-0.702	179.147	
3.902	-4.1	2.033	-0.842	-0.661	179.432	
3.922	-4.1	2.047	-0.742	-0.612	179.642	
3.942	-4.1	2.06	-0.642	-0.553	179.79	
3.962	-4.1	2.071	-0.542	-0.486	179.887	
3.982	-4.1	2.08	-0.442	-0.41	179.947	
4.002	-4.1	2.088	-0.342	-0.326	179.979	
4.022	-4.1	2.094	-0.242	-0.236	179.993	
4.042	-4.1	2.097	-0.142	-0.14	179.999	
4.062	-4.1	2.099	-0.056	-0.055	180	
4.082	-4.1	2.1	-0.009	-0.009	180	
4.082	-4.1	2.1	0	0	180	
4.116	-4.1	2.099	0.056	0.057	180	
4.136	-4.1	2.097	0.137	0.139	180.001	
4.156	-4.1	2.094	0.226	0.232	180.005	
4.176	-4.1	2.088	0.309	0.322	180.017	
4.196	-4.1	2.081	0.384	0.409	180.042	
4.216	-4.1	2.073	0.451	0.494	180.088	
4.236	-4.1	2.063	0.509	0.576	180.162	
4.256	-4.1	2.051	0.559	0.655	180.272	
4.276	-4.1	2.038	0.6	0.732	180.427	
4.296	-4.1	2.025	0.634	0.806	180.633	
4.316	-4.1	2.01	0.66	0.878	180.898	
4.336	-4.101	1.994	0.68	0.948	181.227	
4.356	-4.101	1.977	0.693	1.015	181.628	
4.376	-4.102	1.96	0.701	1.08	182.104	
4.396	-4.103	1.942	0.704	1.143	182.66	
4.416	-4.103	1.923	0.702	1.204	183.299	
4.436	-4.105	1.904	0.696	1.263	184.024	
4.456	-4.106	1.884	0.687	1.32	184.838	
4.476	-4.108	1.864	0.676	1.375	185.743	
4.496	-4.11	1.843	0.661	1.428	186.739	
4.516	-4.113	1.822	0.645	1.48	187.826	
4.536	-4.116	1.801	0.628	1.53	189.004	
